17
818 975
163 403 254
241 716 -384
732 355 -118
284 295 369
588 50 703
789 736 902
188 329 467
866 799 -148
572 920 -743
311 583 -623
722 209 417
350 504 148
672 278 969
158 466 532
659 122 877
147 386 892
298 533 566
560 434 997
892 288 -472
644 206 -622
250 574 250
71 439 -243
901 491 -855
499 167 758
130 841 -89
428 631 -462
623 651 670
256 914 -908
467 748 -914
219 828 -403
762 643 -285
141 329 -160
486 857 321
897 479 162
387 886 601
19 641 -412
808 674 707
917 288 -23
923 636 488
592 387 435
114 550 -945
38 588 -302
184 688 868
400 312 463
677 379 -692
458 164 933
181 404 -285
508 288 -957
627 796 451
909 62 86
754 172 252
737 288 526
64 120 -643
12 456 -646
162 494 776
569 101 790
6 258 -611
483 324 -107
530 118 -993
99 315 -922
737 600 -798
193 587 -315
279 405 774
537 150 43
546 381 566
576 143 454
600 634 183
817 140 -790
274 878 -420
850 892 -409
295 282 -270
207 24 507
387 474 -428
278 722 -638
536 787 -639
350 555 571
624 786 -653
596 839 -372
352 706 662
915 552 -735
243 369 -872
357 620 -509
498 667 -178
880 212 216
572 466 859
926 486 -786
467 136 -637
40 186 -423
825 328 -19
282 58 -289
687 66 -955
159 379 796
839 177 829
678 278 422
35 77 -640
22 487 716
424 414 145
107 845 -526
416 223 -58
28 197 -337
230 95 -847
204 570 873
744 806 -252
267 224 802
163 610 -164
494 580 474
897 407 621
234 524 -309
553 482 -880
429 518 -985
916 871 775
861 170 727
169 796 495
726 461 -555
608 578 -497
553 802 68
440 588 96
617 145 -253
634 223 168
198 768 588
415 611 441
400 494 -951
564 803 -176
503 74 669
383 77 901
828 636 815
878 88 -914
874 74 39
252 815 721
477 78 -748
889 1 128
785 341 386
677 48 -991
758 767 888
795 365 -270
561 328 921
613 919 -23
221 570 975
100 739 420
358 461 -118
756 556 116
142 293 -123
127 337 -814
27 309 211
162 324 -238
281 52 -636
770 66 619
270 554 -407
127 925 -478
864 23 593
187 266 575
741 927 -201
803 616 -915
34 77 -95
73 691 677
355 57 150
391 761 925
328 607 408
209 588 54
75 704 815
809 480 636
448 450 236
901 439 -893
170 366 970
177 750 117
534 366 -261
340 213 240
290 902 -475
295 320 59
805 183 -735
339 718 13
32 904 750
844 507 -80
214 342 -640
449 116 503
276 531 467
188 717 -196
482 398 118
801 406 772
261 24 -550
215 833 -980
77 83 -555
915 238 -613
473 726 -104
496 788 520
683 421 52
390 765 505
469 759 -85
464 388 64
505 924 908
539 657 242
616 213 -988
42 577 -959
293 912 -747
467 738 916
667 638 -603
548 278 -388
927 414 126
60 349 -805
198 389 583
330 100 310
730 206 722
834 905 304
348 608 367
258 224 -968
74 795 94
718 327 772
58 28 622
816 709 967
788 802 -593
885 78 -183
290 445 810
139 310 -415
158 664 399
416 795 -462
535 666 -405
110 270 393
819 275 -760
582 733 -474
268 690 545
137 483 -212
1 795 839
494 132 922
171 270 -705
140 424 83
363 832 335
624 189 650
138 59 -208
44 849 468
178 446 766
394 672 -671
817 642 -504
558 117 -305
268 256 971
655 542 -273
571 613 903
525 166 697
121 74 -233
766 470 667
841 656 709
397 883 193
250 777 188
792 318 -108
300 471 932
37 578 -600
186 803 -297
803 917 -503
489 116 935
503 318 413
820 288 -795
388 2 545
116 299 -667
348 613 -175
865 610 440
74 266 -452
649 749 296
246 869 877
250 308 -53
610 121 -710
896 400 -545
767 176 426
822 201 -592
821 883 378
217 293 -629
195 567 -199
660 592 992
139 57 565
165 704 727
109 570 391
322 560 681
881 792 -152
208 741 44
729 343 -652
240 250 543
655 808 -798
621 777 -726
837 244 285
18 178 -387
155 171 -468
111 267 633
671 283 -732
71 869 87
803 446 -223
49 641 581
630 750 362
786 288 626
404 662 -655
210 181 830
616 753 -85
119 510 203
402 928 -659
506 332 110
407 661 -759
20 461 -494
598 728 -263
415 586 961
848 866 695
743 764 -443
379 593 805
163 515 723
712 318 442
359 689 -146
143 30 550
675 748 957
502 3 80
598 122 -612
567 920 928
539 82 695
739 576 -238
44 39 803
531 918 -602
577 714 164
436 680 913
844 679 236
806 194 -454
404 101 -183
14 862 341
808 268 817
500 228 697
881 228 -26
764 393 907
750 734 -752
57 514 608
638 222 863
640 552 -726
762 805 577
689 6 471
187 527 567
314 318 533
30 86 -880
371 713 -613
187 571 386
810 244 619
821 321 -840
8 221 -47
5 407 -378
740 64 -957
252 79 462
67 348 94
460 317 -427
3 805 740
150 423 -176
397 285 -274
907 257 113
476 750 -584
280 222 -918
692 75 848
495 585 30
353 92 -646
129 321 873
117 644 51
620 718 -652
902 789 -768
888 654 766
30 395 882
321 494 -359
52 794 912
291 258 482
83 508 994
152 651 -421
10 289 -462
215 126 283
487 451 -227
743 364 615
457 562 -356
930 373 60
8 733 49
706 158 228
738 421 -888
473 547 264
265 390 -799
848 785 -252
145 563 253
251 640 902
102 703 748
358 437 849
337 220 687
137 6 -620
94 621 103
762 734 -842
163 382 -810
517 429 22
3 636 -598
720 652 7
79 888 158
113 523 -571
249 313 -151
557 811 941
797 732 39
630 532 336
525 21 -467
745 665 -484
479 161 723
114 739 619
882 653 302
845 539 144
759 632 -898
645 848 839
322 242 -93
823 706 104
290 71 -772
548 793 497
492 383 416
278 177 -669
754 470 -138
217 244 30
693 162 879
641 368 -852
67 720 -402
379 567 198
482 641 812
631 318 549
620 55 726
303 861 -402
131 415 -761
8 433 719
909 317 935
911 61 -331
509 421 -867
97 516 -244
679 661 -937
759 822 -707
815 685 978
415 228 156
787 629 809
836 402 979
252 444 267
831 424 -313
910 499 -286
360 37 -268
906 449 -493
223 649 103
859 763 -936
97 512 -690
214 326 877
13 115 -257
282 7 872
362 504 -649
331 537 792
314 584 846
178 907 142
257 206 -459
580 275 -560
526 31 180
408 439 525
267 571 374
471 461 433
424 491 230
305 866 -341
888 672 908
158 99 -842
664 262 946
681 95 -14
824 779 698
120 58 766
849 521 772
774 301 -422
614 741 829
551 45 885
502 478 -763
656 423 -365
618 55 651
703 267 239
353 622 -77
496 918 611
264 217 -572
802 874 105
776 291 -534
116 328 452
481 118 520
371 875 -492
133 807 973
695 437 -18
586 917 658
762 497 881
70 529 -418
885 66 -613
371 830 -472
691 283 497
522 554 -439
43 262 439
607 123 213
582 284 -605
790 215 -756
843 640 666
444 200 602
800 541 138
379 7 -968
564 844 691
37 474 -970
397 873 164
771 332 -569
440 719 24
694 692 29
768 175 -175
833 543 -42
282 702 -764
731 388 -570
655 685 -378
589 585 904
501 902 -674
838 683 457
312 314 -183
109 89 -574
909 115 67
530 426 -52
335 908 -564
690 661 -573
897 64 234
130 758 -238
58 450 -379
185 407 -15
510 231 -563
191 375 934
287 681 952
147 920 354
104 572 -588
633 243 -679
215 330 -410
832 588 -853
908 466 199
142 843 405
152 127 -86
530 756 -94
506 113 -143
461 4 -210
531 794 448
264 300 842
374 208 849
12 362 -264
32 648 -730
338 524 -765
859 851 -688
784 683 -667
571 147 293
531 532 213
613 389 862
295 330 -858
425 609 -554
344 418 -385
904 444 -374
669 631 -947
599 610 -161
49 863 -74
239 97 952
669 680 336
612 126 132
708 187 -985
708 313 382
652 800 233
183 650 70
56 470 -679
424 334 557
773 615 -905
477 875 -61
699 234 -512
170 862 -553
475 20 955
388 167 -25
122 182 263
515 775 413
497 81 77
502 12 791
10 455 -785
136 653 -910
846 862 510
478 919 -648
209 60 -741
514 146 -560
96 240 46
186 43 -53
103 386 384
567 75 -176
881 334 -552
213 753 22
512 529 464
351 219 -622
909 665 -17
46 638 114
66 847 266
366 820 330
927 330 248
318 71 652
336 568 -862
761 699 -989
583 76 -179
25 185 480
289 762 800
143 221 144
600 696 -695
770 295 25
929 830 828
547 189 -396
526 295 -599
640 180 -551
178 727 -193
438 185 -841
754 887 -919
171 361 -798
71 160 -803
591 131 -542
584 884 854
348 520 576
753 414 250
844 383 458
294 123 831
599 403 70
184 837 -522
656 37 -843
833 822 594
805 137 -475
303 730 280
59 74 -833
610 703 -942
600 746 -327
205 360 -223
30 289 -207
829 414 687
468 767 -98
376 609 165
894 446 345
457 528 960
549 537 776
57 99 -925
318 806 345
348 752 771
774 637 -535
488 544 671
805 363 -266
172 910 -197
57 630 -662
646 263 681
766 26 503
765 661 856
157 576 -428
669 648 -882
103 140 -601
205 12 735
547 603 813
601 38 -687
534 78 835
258 813 -180
430 280 -253
142 152 618
245 351 829
268 604 702
865 930 112
797 438 -276
470 693 -427
570 329 492
4 729 -964
491 2 509
386 855 -122
3 719 -280
617 295 656
534 99 697
550 693 678
4 387 649
369 382 -631
422 483 -484
810 646 605
846 145 -325
436 900 -513
227 808 -618
443 687 601
383 754 -394
34 368 -375
431 629 -444
735 816 445
638 682 935
607 744 -958
639 84 -171
806 118 840
29 526 648
242 778 -475
509 326 -318
805 466 813
692 428 937
566 460 -967
106 170 977
190 782 605
379 285 747
751 356 303
41 648 -772
17 895 -568
438 747 -414
905 126 572
561 599 -788
529 612 207
109 140 -124
121 705 780
816 630 671
231 847 625
83 528 327
648 135 645
403 542 -456
61 696 -194
264 828 -837
219 63 722
372 669 921
819 784 833
642 761 -450
494 470 -347
378 345 184
593 413 -952
370 326 990
811 236 -524
712 896 -416
811 443 804
730 450 703
577 891 476
651 636 700
791 473 -592
806 128 319
573 822 773
622 241 -112
91 209 365
879 627 952
339 160 -943
461 909 189
96 431 -957
595 883 141
760 568 22
33 646 -780
626 144 -190
121 916 -80
535 203 757
165 316 574
545 312 121
891 271 706
162 4 -516
628 770 -631
722 47 -163
411 111 -543
84 485 722
82 291 -395
623 641 -673
125 904 -907
60 8 379
572 250 -522
790 611 -427
690 236 -157
149 812 -312
233 419 -138
301 635 -34
220 103 -268
118 743 825
360 182 -759
490 116 240
261 573 -948
75 191 161
371 550 -506
745 678 -477
123 189 118
398 867 348
80 669 823
676 190 623
928 757 -925
805 50 -419
547 886 -63
874 438 961
633 923 -51
686 890 -184
895 39 -228
710 580 458
917 413 -9
499 276 -207
847 856 463
709 168 -780
76 314 -92
637 890 748
252 617 363
906 170 541
882 147 56
364 656 160
908 236 -298
877 723 667
181 496 870
146 233 163
558 452 -759
498 340 -159
621 871 -248
361 184 -153
827 83 -484
176 662 813
915 699 -363
707 885 -115
89 801 -67
912 23 -201
289 150 307
619 639 568
381 537 193
103 463 -77
670 254 146
285 104 -31
532 211 -381
160 249 700
756 686 207
89 753 128
569 636 598
84 741 575
786 302 994
35 904 -752
490 261 -375
820 903
204 770 914
218 791 -779
373 810 -364
259 723 -818
468 293 -90
814 374 -281
610 802 288
387 98 -784
719 789 86
72 729 -707
711 683 -39
123 535 620
689 48 -927
668 396 -574
101 697 288
752 102 825
778 524 491
598 419 -901
647 761 347
443 637 -11
695 5 -834
357 453 -959
313 285 679
419 384 -91
508 213 -563
481 416 818
12 39 -309
443 295 -923
240 248 -654
162 404 962
232 8 958
160 97 -729
794 495 251
319 359 -581
741 79 -874
550 522 503
73 647 -55
668 558 881
395 291 -866
510 284 -295
105 141 -770
606 422 169
144 760 -207
817 461 -771
663 314 713
353 506 733
69 422 117
168 191 -377
99 299 -521
102 17 559
610 749 113
647 218 -276
742 580 -686
674 187 745
144 391 -132
271 765 -57
398 442 315
801 793 -590
406 346 -57
410 48 -470
625 50 -2
590 397 121
486 400 -153
240 671 259
431 761 -2
796 581 2
161 657 -872
260 148 377
776 385 -732
585 582 184
501 226 734
680 149 565
542 791 -980
207 666 -703
303 534 -28
426 343 -307
3 775 846
417 221 -89
44 775 671
456 171 486
242 80 -729
812 367 -813
34 526 359
257 416 249
598 483 -763
560 765 724
676 86 447
659 108 456
616 121 -565
635 479 388
636 252 -409
138 27 -237
790 279 423
527 294 336
249 258 -160
637 429 957
623 175 186
99 540 870
446 157 534
532 88 -204
289 653 485
495 285 835
681 560 -983
79 149 429
125 113 807
247 776 -166
722 447 -691
186 76 504
786 816 466
785 759 -291
13 302 -99
379 551 -407
463 621 -900
771 477 -722
392 577 -189
81 756 463
197 57 254
143 82 -474
768 426 -534
393 274 -327
541 106 -349
189 409 683
155 819 -907
266 161 -564
151 621 590
117 454 -513
419 737 -574
436 227 -218
450 642 -484
146 307 560
153 725 -742
208 731 356
628 41 561
72 408 -326
46 650 702
87 145 23
24 408 781
184 100 -814
620 142 174
265 714 29
532 214 273
357 699 408
495 800 -739
682 195 -165
334 46 54
763 8 578
696 701 69
170 379 -917
445 146 834
498 683 811
537 615 -488
809 428 -457
335 131 -686
378 124 -850
104 649 530
521 705 -407
178 108 -418
242 774 -438
736 258 75
79 793 459
129 263 -770
255 76 699
682 107 482
37 456 -554
325 322 523
750 142 -860
344 339 -362
158 512 -182
431 214 530
638 124 -477
575 727 268
226 421 57
169 766 -776
220 618 374
663 789 490
187 178 -265
143 14 403
795 15 902
351 96 -807
769 622 511
650 564 161
312 792 736
428 563 256
460 385 473
508 310 -656
118 276 699
421 76 76
702 221 520
100 812 810
279 289 -833
118 602 36
348 224 50
696 213 -765
284 519 766
602 693 497
790 35 605
195 645 -766
347 620 -562
153 771 -568
495 425 -155
511 401 198
177 670 216
448 427 -760
72 95 -24
168 748 -592
580 231 -661
2 639 -818
240 186 589
177 203 -335
655 731 -894
276 667 -380
324 223 -782
464 136 -977
451 52 -429
12 633 69
545 810 -262
536 733 186
380 761 -951
508 22 928
673 4 222
797 795 404
256 604 -339
205 628 -609
779 179 -650
496 260 607
257 272 -664
586 542 -965
312 394 -912
213 77 17
649 488 917
91 494 -992
687 405 306
480 656 -966
273 657 502
66 772 14
41 338 373
537 504 -14
276 89 -367
240 101 -375
617 601 -133
177 765 128
306 517 -90
542 319 -769
126 734 -639
191 109 207
277 125 -865
673 36 -270
258 129 922
661 640 -147
137 788 214
292 658 -30
232 277 -889
548 240 -494
219 249 -665
104 466 254
237 586 217
162 427 896
31 204 -847
409 513 -959
569 27 -128
113 762 -817
232 590 23
180 797 -43
433 413 679
436 499 -811
497 201 729
539 497 -415
19 166 -350
639 656 -791
301 248 -971
581 737 435
725 14 -971
210 519 652
53 134 -720
516 225 35
470 495 74
733 334 -307
402 4 251
820 332 -104
64 537 876
516 294 944
384 695 422
705 582 970
360 322 -191
738 575 137
722 568 -363
570 196 -286
817 233 207
50 222 -109
589 412 -15
436 397 857
666 76 225
123 699 618
611 544 -382
388 497 -723
347 754 -563
692 473 415
452 690 -515
8 219 -343
118 138 696
654 388 560
11 806 551
437 701 -49
388 681 241
257 59 -844
99 434 48
606 341 -131
669 473 -183
684 422 -150
13 711 269
804 513 551
545 633 -934
461 207 -787
599 523 955
168 587 -337
598 584 -926
128 765 -630
473 777 982
10 173 -639
157 245 683
538 447 -698
646 85 34
701 486 -485
533 67 -510
254 654 227
50 308 363
684 702 888
633 24 868
681 336 248
148 699 -906
270 481 -849
198 493 690
452 666 534
623 513 961
398 642 928
90 568 -799
763 116 431
114 330 -711
432 533 -918
720 403 570
590 302 831
368 489 -709
486 207 862
50 19 283
38 715 5
628 521 -160
312 320 860
662 814 -711
482 453 -286
598 461 -501
274 404 891
480 284 -230
474 252 -79
638 258 -509
529 753 -640
92 819 327
661 777 61
353 64 -716
72 508 -130
429 251 -723
191 397 -580
673 820 502
815 135 -216
777 364 521
796 745 -553
795 780 -786
376 568 394
169 374 -47
675 24 -693
55 367 -741
625 348 536
317 470 -464
134 246 -88
315 335 808
498 122 433
466 5 -37
280 637 -401
74 817 -160
271 219 222
591 556 -178
294 645 -221
333 520 783
704 122 836
512 441 -13
220 332 485
576 767 199
281 196 -594
119 495 442
636 284 -424
248 624 -470
241 572 -331
109 173 -866
350 20 -541
79 769 -50
616 354 -77
341 479 -249
70 510 -857
189 745 73
189 631 575
198 161 640
101 395 -631
810 246 -211
541 291 -181
464 443 -787
627 488 564
447 819 -337
378 261 340
75 621 789
438 584 -708
138 701 -976
448 460 196
484 131 424
669 184 -285
527 332 -782
779 638 -9
721 464 561
818 601 84
44 422 889
503 634 -607
622 122 -444
635 195 -978
214 460 901
669 406 960
171 285 108
786 206 -791
308 782 356
485 461 -261
268 418 -39
342 729 -153
809 365 383
272 290 -431
634 622 988
434 754 -931
43 173 -376
792 522 96
697 773 901
236 272 -554
644 394 603
202 219 842
5 718 524
564 701 -574
530 646 592
537 48 -404
370 659 440
180 556 715
389 769 -202
187 327 964
326 29 -894
220 488 -392
314 725 -155
567 397 -111
77 89 -896
753 178 379
198 776 -313
165 253 561
429 660 197
90 305 -208
120 661 393
659 45 -97
421 112 -979
607 591 -229
763 268 -3
450 158 -56
351 137 -737
76 727 779
597 741 556
207 347 -413
570 760 331
346 638 -121
250 256 609
656 396 -508
689 637 -519
393 345 381
383 708 200
142 557 641
570 66 -91
108 12 955
466 188 -836
398 185 -896
641 384 698
136 46 -797
740 122 750
130 129 -204
509 285 -769
646 116 -366
570 59 -332
479 399 -771
721 56 -830
127 721 -748
135 385 651
617 108 423
78 130 -587
790 275 729
812 327 -107
816 657 -392
218 423 -940
415 374 -503
657 112 -696
721 580 334
232 752 531
171 634 -895
100 448 -723
249 777 641
488 331 609
133 287 707
619 109 904
88 521 250
161 237 899
810 583 64
694 323 770
113 133 -128
94 803 -967
156 799 271
18 519 -216
36 811 569
602 562 711
776 170 751
429 256 -554
449 678 763
736 797 -70
751 698 -716
661 725 670
427 573 -109
466 786 716
801 650 -674
546 507 -584
433 75 -107
449 366 667
582 195 110
363 624 -299
170 578 -262
530 339 -990
186 46 -735
640 54 -526
235 220 -222
150 483 -484
493 29 -221
459 686 515
114 807 -919
773 409 -425
520 79 151
571 77 945
626 602 490
802 632 -478
628 256 159
135 93 -724
104 254 -464
669 336 531
165 293 979
670 416 328
181 136 30
712 473 790
266 601 810
769 258 240
382 579 -213
10 174 421
546 568 529
83 589 238
2 639 -276
63 22 227
248 717 -556
400 323 -327
27 426 260
94 750 -890
392 671 55
675 292 182
419 174 -35
140 530 503
813 754 -483
359 576 547
407 311 829
92 718 257
218 759 690
23 725 -512
817 276 850
484 238 -365
619 754 -603
481 5 294
563 392 -431
414 397 -321
242 414 677
708 805 481
476 2 101
296 577 156
648 362 -648
552 701 148
497 431 871
605 166 721
214 133 112
630 273 847
421 700 816
711 391 -813
351 239 -990
391 449 137
751 45 910
343 155 -523
417 778 193
531 170 -635
2 498 751
168 543 -987
163 129 -467
638 645 -388
759 66 -837
501 484 -319
726 74 -841
31 590 613
309 15 81
611 308 553
290 210 -705
690 414 -202
524 175 283
744 76 158
655 470 -58
462 330 -218
160 631 -847
413 216 331
635 157 472
801 268 888
290 759 -44
321 25 -640
58 302 655
115 728 -918
84 66 -642
306 536 -329
265 404 -945
279 291 -454
595 217 -686
172 179 -681
144 460 -123
667 171 693
527 584 -235
588 516 560
461 632 -584
422 610 -300
104 303 740
159 122 245
794 163 -10
652 196 151
476 33 -221
268 305 233
230 26 -11
484 463 -766
22 491 733
412 30 -13
339 719 659
695 678 763
665 54 910
674 775 -253
812 387 -219
701 68 67
348 316 -680
121 463 709
534 659 -892
423 645 -131
155 401 918
519 349 829
60 679 147
374 83 904
693 568 962
152 367 853
571 775 -925
65 61 -826
452 745 -515
557 244 140
225 29 821
54 300 -687
100 241 710
209 186 -432
426 638 -103
755 480 309
763 738 -186
74 433 -722
681 578 -165
606 557 168
98 181 535
777 648 136
334 608 -2
465 814 -902
764 274 920
518 456 -869
436 672 -564
634 70 249
727 431 -548
555 553 173
530 170 515
455 14 245
139 369 25
319 371 -365
597 146 812
409 78 -856
506 393 956
803 602 708
42 221 751
389 122 703
9 228 -164
160 413 923
417 148 216
201 814 -895
623 232 -633
809 137 -832
214 151 -805
812 393 -488
516 698 701
206 695 43
814 753 223
562 293 -610
497 725 -668
184 352 -258
255 307 -222
748 696 -451
254 506 -110
725 315 -262
48 449 553
349 635 -219
136 583 -203
111 716 545
199 800 -309
113 178 -410
777 755 195
151 124 953
180 687 224
807 459 -390
650 381 286
106 217 517
663 574 272
241 355 647
185 359 -999
534 498 609
690 404 -307
35 621 777
508 615 227
756 637 121
553 792 -188
72 292 -945
790 30 -160
410 616 -665
670 746 630
491 705 348
70 280 -189
485 50 -447
394 511 207
19 578 284
287 599 -64
511 525 269
