9102 26857
2901 5933 -415
603 1747 -200
5778 4034 -555
3116 7409 -956
2222 2115 -659
7856 2314 -584
326 3568 839
8247 5449 -929
3842 8189 408
8379 2982 954
3681 742 -612
6007 8815 546
4531 5151 72
4573 5466 -803
7094 6341 -995
7333 4761 -308
8920 8413 486
7495 5158 530
1115 4479 465
983 5398 -109
1001 2529 497
4129 6117 -820
1669 5377 598
4948 3198 679
1669 5715 -428
6155 6371 -13
6190 4321 131
8948 5283 562
1925 1878 -389
3127 8942 245
1985 5426 403
6388 7584 353
1873 3487 164
8270 5207 -251
739 5346 922
3506 5857 37
2880 5671 968
5948 5162 487
1438 2271 776
7853 7648 714
8235 5061 791
8173 1118 456
2320 2660 -238
6056 6163 620
4719 2436 -725
4942 1897 -536
5018 780 -743
7203 8767 -909
2101 4865 75
6978 158 518
6572 253 476
7595 3035 -245
8467 2770 228
1272 7986 -834
3419 6565 396
8330 2157 428
9054 6051 171
5573 6561 199
7348 1079 622
2302 8274 -313
5735 5850 -823
5996 4109 466
683 1454 972
7635 5489 -152
6097 6767 517
8488 6217 -49
3323 6658 843
1489 7216 933
3915 8623 773
7704 7858 -141
7700 8847 685
8969 4213 731
1651 2108 244
3341 1461 -234
7939 5902 407
3453 6559 -932
3658 7874 35
9093 6690 810
3694 5192 243
6319 4098 660
7355 5569 -18
5993 7409 673
8720 663 -852
5950 5911 -652
4986 3179 -867
5758 7864 480
8626 7459 498
6083 2309 -357
681 2565 -150
8148 558 -805
3670 2303 -550
8543 2795 327
1455 1537 -836
3060 5897 954
6906 7644 539
2835 7269 -323
8792 4759 -384
7911 2076 -521
1732 598 -348
8462 8913 -58
790 1899 390
4204 2285 -243
8344 4724 767
4867 2542 943
589 5098 -285
3591 5546 -982
4477 5427 -216
4810 5209 228
8332 7390 -711
6971 1092 -765
4832 8540 -826
7980 1673 -795
2247 3089 258
7928 3503 -348
6204 3815 -585
8143 8594 -561
4817 1077 361
8904 250 114
2878 5250 -904
9025 7651 -444
7640 2261 563
2370 5431 891
733 5292 -460
5077 3210 -965
6430 744 -918
211 6353 37
727 5140 -295
5218 567 791
2493 43 293
6124 2743 660
5602 4306 -776
4910 8595 -790
8863 6829 250
3274 7431 -606
8849 2722 -681
3610 4798 -200
1680 7411 62
7317 8213 -458
3119 7100 -115
5702 4058 486
8309 3385 119
5420 3994 867
5599 7 296
1587 5005 -185
2968 2825 -743
4247 7139 -247
7333 7800 -818
3931 7550 572
5030 438 643
9028 472 948
1883 7268 -546
6230 848 121
3496 7941 155
7322 2642 547
1965 4563 326
1382 2551 390
7078 6270 389
5289 1551 -574
6111 9098 694
3237 6343 586
7910 352 -507
1638 8495 -322
102 139 246
6904 7031 -919
2693 5936 -240
8442 5900 6
574 3382 -30
1167 6 393
2730 1412 395
4846 1155 411
7707 4593 -451
2405 5500 235
2527 3492 -280
6521 4223 -268
6866 1581 -396
7451 3158 -982
7152 3354 838
795 5355 383
6692 1352 430
4057 5843 -139
7103 6292 -417
363 2900 -33
638 1942 -190
8661 4326 416
8333 7759 324
8370 1121 -356
2350 8856 470
2955 3914 683
3592 8873 671
2223 774 540
7486 4044 235
804 3764 -316
6463 3119 -105
1177 4014 421
2424 4303 -604
7504 5816 647
3416 2722 259
3116 7553 -183
7028 9051 669
8104 5847 -914
2307 2812 -105
357 2512 588
7831 527 380
6526 1679 -98
7876 6196 373
9086 5531 -840
8095 6261 449
4998 3342 351
4005 4350 146
7376 5077 900
5523 8041 -381
6905 6720 226
900 6516 -743
594 5943 847
2184 1468 -961
535 5880 -155
1467 8607 856
7294 7920 328
2158 6188 -518
651 7237 -125
4175 6986 -376
4044 1894 594
2286 4547 423
6198 5510 990
2626 1667 -317
819 7185 572
575 5379 108
1409 8271 196
2603 6444 -250
7457 5766 59
2685 2282 -850
665 1705 -33
7792 3179 -574
5466 8031 331
4990 8224 -336
4494 1289 -916
3056 1443 -992
8496 6610 -170
4206 2271 -271
5976 3003 316
8804 6315 -58
8651 4884 -872
271 333 -629
4089 8464 483
8539 8201 982
1712 2303 -884
7148 4196 -61
3028 8188 629
1606 2019 -255
5941 1532 676
4664 801 -134
8512 6655 993
7712 1495 -261
1688 3111 466
3894 5235 -671
4967 3391 532
5301 3254 -976
3744 1856 48
2845 7906 -759
1818 2342 99
6564 1748 -532
2625 5743 172
1966 1354 33
8863 585 294
5203 1419 112
9023 2521 -292
1287 6197 66
1490 9094 -626
5925 1428 904
5428 7935 795
2571 2610 -827
7779 7414 -645
7998 6832 387
3817 4180 -708
8896 28 223
1181 780 330
8947 3621 280
6369 6892 930
6182 4183 319
3888 1846 -409
1386 4793 -376
6294 3378 994
4669 2324 825
2632 2813 573
3131 1113 345
1642 5809 285
8975 7411 -343
1407 6255 851
2898 6038 511
3571 1859 92
8478 8008 973
1156 340 408
1251 5063 -316
229 7751 -967
8359 4391 -501
7329 6159 735
65 224 -533
2995 9040 424
1460 939 570
3738 3112 280
749 2732 493
2411 2876 -880
8100 3395 -701
5028 710 -552
6580 2340 977
4177 8089 -444
5921 8635 945
6668 848 291
4446 5824 -104
2950 7827 -397
5929 2200 221
3113 336 736
7193 1414 -436
8256 5045 195
3042 6107 898
2708 3649 -129
1967 4067 -404
2580 2081 857
1142 1553 -895
4072 3190 -370
322 8455 -204
8390 146 219
141 7806 -778
7861 265 134
7378 8429 757
5041 7194 -828
4790 7706 -899
7800 6402 392
3088 8358 362
32 5583 8
736 6952 222
6702 1572 93
1744 5303 -205
2932 4723 -414
8601 6371 435
7051 2611 511
4654 7101 -777
4934 6361 -875
4218 8232 -57
5632 7683 141
2296 5807 -72
8236 9053 741
4970 3399 3
3432 5504 -809
1761 8559 126
6676 5032 681
4432 4823 893
2874 5198 -575
5387 1405 471
8919 3884 487
7646 1655 -47
111 7146 -467
3504 2559 -228
3988 8002 -44
6459 3102 -258
2376 3737 -308
9093 7115 -407
675 6785 -763
3628 3176 299
5040 1203 -852
8494 2950 257
8731 920 -790
4913 7165 891
7220 4850 -799
2479 1485 -552
465 4330 -986
6874 8046 -566
111 3386 -137
8909 5910 944
7940 6784 -523
427 1330 51
5942 802 -705
885 631 -776
4901 2527 -471
5368 833 -196
6381 2406 72
3996 8077 -617
4570 5449 283
8696 634 -401
5430 4658 574
1377 2172 -73
5145 3058 438
3701 1327 -582
576 1601 -221
5245 511 -115
6679 6976 -497
5535 5058 -482
6298 2233 -742
5847 7335 96
9048 1813 -409
6953 2842 -152
178 6014 547
1175 2840 405
8211 3390 -784
7746 3005 -31
2551 2539 -764
3008 7725 633
6738 4796 -317
6783 7608 539
6607 7798 131
2710 4082 -417
5240 5704 -950
5298 5010 -497
624 8867 929
6823 3455 -301
5199 1687 -282
5441 7641 706
7444 4020 988
2762 6156 -988
4197 5102 819
7746 7043 -555
4865 7522 -456
8809 744 911
8635 2390 -785
945 4420 -952
8452 5329 -845
7607 3868 -422
6147 8674 -400
3234 8584 -442
3489 572 201
4413 5915 389
8333 8679 -454
9093 6443 -206
2583 5030 -103
3321 5893 -309
6152 2750 391
6098 7392 444
6954 2308 783
4935 5102 465
5260 4184 316
7455 2071 442
6912 4970 -145
1358 6725 366
6030 103 879
2796 2264 366
1331 5 330
2653 4709 -856
4481 1348 869
2259 7260 -161
6675 3514 -731
8860 1372 119
3232 8965 -184
7845 6088 518
1492 8466 371
5656 6433 -725
8810 8052 -563
4619 261 -729
4548 6942 520
8548 3699 -119
8593 4273 -332
745 6099 509
601 7964 -213
1843 4763 794
6224 4283 -676
3806 3006 -195
7902 4273 661
6085 4156 836
7650 8764 -414
8148 7402 807
8037 4032 473
6356 3143 566
7006 410 286
6336 163 333
5897 6030 -86
1682 3871 -663
3687 7515 -558
7227 8786 646
3583 6189 470
7658 1346 426
1860 8556 397
1640 4914 777
1462 3068 71
4606 1690 -222
833 5493 306
4413 689 -605
3476 3744 956
1785 5847 23
4392 5908 379
1761 5905 -910
5244 7839 565
4525 6242 130
8081 7971 863
1362 6021 391
4210 7831 995
3129 2418 -73
3488 4837 450
8034 2010 726
5146 7422 630
6473 99 -117
7019 1225 702
1652 8549 -490
7698 2400 -570
6103 4205 -97
4103 715 310
7218 3964 144
3333 4495 -116
2293 2235 -692
2314 7546 407
4934 4981 -535
7088 6881 -999
584 707 -929
1206 3239 -823
5741 871 497
1361 4981 463
6012 1115 140
2583 8404 -503
4108 4544 -582
9048 6757 -615
5795 2071 737
484 8432 -945
8252 306 926
2460 6721 -880
3271 278 651
3508 8844 996
3683 6720 -860
7083 1371 -932
8511 6255 -440
4276 7453 -400
4527 6729 -93
1692 3791 -728
3046 8533 -899
1681 1796 -746
6529 1824 -405
1485 2116 -17
2592 2758 -383
3722 3440 -280
1183 5952 821
1520 1048 -601
8554 3745 2
3287 7341 690
7195 8415 343
5998 4909 -738
6431 9062 -267
8686 5901 -381
8695 6622 722
2375 772 -515
1561 5446 78
4537 2229 -140
3132 6396 -617
1883 2140 527
2455 6450 739
965 7209 -476
1810 7905 985
350 8778 -76
8755 5034 91
7176 6816 967
7993 8615 8
2583 5525 147
8625 1074 -589
614 8761 369
5965 4454 -131
2797 5444 57
5879 457 -569
6593 1932 -881
2527 355 648
5064 5435 -994
4226 4245 -214
5963 7784 595
3141 6359 384
7924 4272 926
5989 3016 20
1546 4214 318
5234 7590 917
5587 8483 148
3779 4420 684
5189 2378 -204
4195 8087 -1
7896 4440 581
592 6941 -18
7584 3788 987
5259 3453 769
999 3452 711
1457 4708 900
7330 7480 842
2091 5926 894
970 3200 -261
1135 3009 862
3763 1773 178
2075 6316 -856
649 4676 -75
3838 1097 -752
6013 2409 -616
5010 2662 140
4417 2984 -497
4990 564 318
8036 4198 557
1771 7349 -438
6775 6599 390
6715 8037 182
6605 2401 127
3141 2531 -76
5742 139 128
2032 8814 -392
2486 3717 893
2246 6928 241
7846 2859 187
6483 785 753
5732 2855 -812
1939 6710 716
6282 2784 643
6189 6112 375
7701 2210 782
4813 5303 415
4879 1718 -721
701 5813 -966
2345 140 548
7623 1436 -783
6303 4577 -664
5054 5986 669
3457 4694 254
3665 4895 -205
2013 8398 795
4752 7607 -68
8392 627 -883
6620 476 -909
8540 67 -294
813 5671 944
2723 2272 -292
3176 318 887
3853 8510 717
7679 8008 -683
1377 6181 506
2963 5382 -998
6589 3784 -514
5792 7112 -254
224 8881 -282
8857 5069 82
6814 1833 -592
3094 1974 596
5306 3749 927
7446 4289 673
3881 9095 -822
1306 8064 -510
5274 4557 27
6872 1612 509
4643 1426 977
9002 3157 608
3580 1478 -816
4152 1278 -275
5970 6494 -983
8526 487 -640
1950 6262 534
8825 3904 875
7451 2008 657
1519 4109 -572
6560 2784 -281
6258 6528 736
3371 7667 727
3067 5646 -397
7441 7280 -922
7530 5320 -322
3824 1775 -749
8006 3308 169
7757 4124 456
6395 5026 -21
2428 5552 390
3622 4232 506
892 2702 19
8079 6655 -496
8909 1051 436
7070 148 -988
7969 1058 -939
3272 4945 -623
7038 4433 -303
2747 4762 957
2213 3803 -357
2061 3191 -302
7997 3770 645
5896 8989 -84
713 4930 -299
4680 2478 -549
200 3691 -882
4489 9077 -217
8397 4330 429
5861 1267 659
597 5816 -42
6530 8438 -934
2850 690 896
9012 1004 -922
8228 7793 -62
6973 7979 -354
4720 2931 -24
6327 1288 197
5200 1655 -76
2308 8861 409
2894 7288 38
6438 5769 -215
6029 990 215
6053 6083 -964
4862 7139 132
7658 8472 404
917 7677 364
1936 7515 -7
6600 3630 385
1564 7718 125
6190 1463 339
263 8976 -209
6781 4906 96
2696 5264 830
4289 4960 -244
7388 1969 -600
4322 2636 906
9027 1250 464
3962 976 -112
4269 3810 -803
1809 9027 -648
2690 3092 21
7479 3926 766
2191 191 430
6948 7573 517
6989 4643 999
7222 7283 -213
1086 3431 542
8449 3510 -451
7253 1898 -918
8894 1051 -900
4171 8531 -571
6622 6219 681
4957 4408 990
7130 4286 -138
559 1322 243
3390 5558 655
6538 3112 -537
323 5406 569
4661 4222 -654
689 8327 372
8768 94 616
3110 2863 819
2113 4122 -772
1604 6324 446
3890 8115 140
3045 7959 702
2022 8093 201
7310 5515 -992
3419 1405 -251
2860 1610 433
1979 569 721
2114 2774 -721
7506 4275 -104
6947 2767 -491
3271 941 251
8840 6240 174
6348 1987 529
2349 7723 78
1453 1573 -51
8878 2663 582
7471 8366 137
128 6678 -85
7427 1736 -817
6272 7308 -203
5742 7880 -652
1405 1791 511
8173 6574 -585
448 2404 898
8174 7388 396
245 6862 823
3984 481 -306
4062 6339 317
3588 3873 835
8186 3889 307
3282 4695 -183
3734 5751 840
6134 3781 -265
2027 8964 9
431 7919 -923
1948 6785 910
11 5588 -836
2439 7688 462
214 412 -838
6996 927 250
8141 3951 904
698 7843 -988
1173 6723 -154
3199 7398 -438
2539 5339 177
5523 8475 30
6407 1466 537
1545 3731 -578
7555 2110 -866
8301 1088 -583
7779 6941 195
4280 3457 994
5439 1689 681
1634 8579 -267
5489 3642 940
4036 6193 960
1685 3290 -665
6290 6717 -619
1445 7033 -683
4690 5518 -519
8105 1510 816
1304 394 -957
1470 5955 867
528 8076 327
114 5276 35
5272 4099 -273
435 2755 325
3896 8708 273
8698 1547 -65
2100 2732 104
8187 3133 -658
2304 6801 595
6213 5124 -560
4184 1807 631
7816 7607 920
6981 7694 504
5582 7671 867
7790 5243 43
6405 7973 -69
5949 8898 -524
8442 8946 14
5800 496 75
408 3969 729
8499 4780 299
8455 2068 869
1179 1085 -905
8003 489 -379
8820 1911 -356
6064 8165 -404
212 3829 983
401 3627 355
6903 5210 544
6148 3081 725
8074 6516 565
2180 6715 187
3277 5359 455
1820 3299 -804
6043 7642 -409
5832 4590 337
6184 4917 347
3643 2954 154
1885 8689 -14
114 7904 241
4018 466 -376
5267 309 -713
6625 2219 548
5248 2405 -738
8603 3635 -7
8505 3419 -1000
4152 4654 811
706 8237 -782
4763 3102 756
3730 8107 856
6918 5860 853
491 5421 -21
2112 6272 -829
689 1098 -811
8397 245 -174
7123 1395 8
742 651 728
4750 6117 788
4461 3216 -551
5877 5698 650
2681 4515 -642
4340 6482 -455
3818 4029 983
6461 1655 -503
7287 9074 -302
5236 1603 -562
661 1791 -943
6488 1087 53
7176 6241 -494
453 2065 924
6958 8269 -720
5919 1707 -345
5950 9001 363
6445 2250 793
1595 4342 695
2994 73 -735
4388 1750 7
2857 8013 -33
1327 1298 -440
6068 1340 211
8807 4761 -81
3940 8904 376
5618 8816 549
9085 5182 -474
1115 7043 913
4846 2839 -380
7072 454 -283
5855 6718 181
871 7169 -490
7109 419 826
147 435 948
8636 2262 -785
6172 4110 -573
7401 2416 562
2416 1589 -721
7396 8339 -708
863 1257 493
4811 5166 545
7350 2039 146
5686 8314 42
4489 4285 -939
5191 1116 715
8994 2591 -183
6744 1042 296
995 985 -346
6123 8239 808
8364 5105 -915
3334 4552 619
1839 5015 -374
3064 8664 862
2656 4748 365
6552 1260 449
4517 1340 -219
309 2963 -15
5883 7410 746
1691 6047 989
3525 6572 -383
7772 3914 396
2087 3498 -816
9021 5168 460
759 6370 -540
4949 4827 -350
2635 1416 961
6280 4885 947
7766 2122 -765
6273 7688 695
7126 3015 -403
545 3614 523
2171 7917 -886
2959 6151 7
8989 4718 208
1944 1327 -353
8606 6437 -343
7732 6038 -751
2163 8758 -558
1275 4006 -682
6064 5937 -93
128 833 -470
8745 4773 -840
820 3672 799
4327 49 -1
2470 1051 471
5453 2104 -421
5405 3514 32
4963 5940 262
4744 8344 368
1292 5860 -721
2498 7404 -946
4850 3185 -333
8607 5911 -325
7217 7662 901
1778 4762 265
5376 1387 965
3036 8924 -847
8143 1181 -865
7875 7859 -610
5463 6646 1000
3148 149 48
1778 6005 -834
23 8247 18
8947 5024 -894
2031 5243 -924
1485 7545 -862
4581 7774 -810
8305 991 -458
3792 8854 -9
5690 7688 -47
6454 2002 381
6487 7588 -311
4429 8004 -228
3815 313 -24
3958 1245 -281
5570 3141 853
3678 262 -578
316 6761 842
5836 5803 -813
8317 3344 -830
6167 3833 -552
6701 1972 968
5113 7701 -789
3442 6292 577
6640 2200 -65
3476 1315 -870
4723 1506 -783
6919 6644 -616
971 8869 -283
2182 2945 139
5777 1935 549
3792 2676 -370
5383 6741 -441
2657 8219 344
9086 766 613
2959 8670 -190
8522 1888 990
6037 8331 466
543 1684 -377
7681 3802 -210
2389 981 189
2832 1139 -592
7207 4877 -418
8464 6185 -341
7948 1760 622
2305 2027 118
6279 5176 -557
4257 1133 -28
5661 7106 280
1071 427 -538
1410 8209 -885
5896 7093 -631
1059 4390 118
5534 1725 -820
3338 957 275
135 8900 -545
4796 3498 704
1173 6791 739
2181 4764 -831
2938 7692 -720
7190 8268 858
4417 4604 -929
6407 7235 540
5593 5008 -830
2087 6109 -968
3744 7907 835
1007 7693 -151
7167 2556 -741
5220 2103 0
7550 8622 686
203 1413 225
361 2971 -689
503 7445 76
141 5564 327
2983 3439 -649
3490 1516 -829
5411 6457 -713
4929 3055 118
4530 2706 359
1363 6397 -735
3938 4537 -920
4039 8108 143
7428 723 235
8219 8323 -608
2283 3563 120
5270 3785 480
1063 7730 -279
534 8357 -382
593 6656 -664
8642 6234 932
5220 4586 732
9059 131 -734
4813 456 532
5866 8973 676
7545 5774 -487
6598 830 -480
2003 2571 -796
3503 6500 -92
2000 117 987
8427 4458 348
1035 9085 454
4172 2023 245
5440 7796 -167
2669 8360 719
8759 3270 596
4804 6831 697
8139 4855 284
3698 1451 -116
5330 1601 657
3446 5392 -869
3508 2232 -758
8606 6620 402
2512 5927 -102
7470 2128 -755
18 2198 628
9087 4724 -63
8636 7343 -222
7919 5736 -242
6322 7815 963
5960 3133 -410
5654 2112 -936
9020 3326 -455
5757 3952 51
1576 8949 -265
3083 4615 407
6402 4739 973
5945 7523 770
9016 2424 675
6311 5571 -793
5319 8160 -391
1466 2317 549
2418 8012 -233
360 8333 -863
1798 1575 -603
4234 2468 566
1945 7280 -856
8573 634 454
4242 8986 191
5278 8927 -303
7794 5273 -726
8325 854 -745
5889 8668 234
3278 8339 -6
6622 4729 498
4370 6020 374
3504 2033 466
5791 3021 -952
7229 4799 -140
3631 9007 -197
5397 4223 -156
7853 1154 877
9017 586 -115
1592 5476 -431
4168 8976 744
7420 1236 -330
5447 331 712
3438 3245 -873
1870 6260 -878
1945 6547 -373
5112 1286 747
4737 8017 22
4220 3811 -294
5882 8586 969
557 2821 899
7524 221 812
3575 6742 -923
7482 169 843
8312 4837 441
9090 9064 487
4288 5645 -748
3306 2549 805
124 7475 -863
4609 6168 795
5701 8195 815
8086 7171 656
5103 7021 556
3597 6147 -843
295 8637 -265
7769 3708 33
5202 4641 -774
2893 1634 879
8238 6575 276
1951 5748 -931
3768 6282 -222
2020 8476 -603
2089 6385 482
5637 3051 630
1280 4731 -142
1486 4247 955
5472 1126 195
5562 1577 366
8130 8184 -14
7017 528 376
6455 6283 -553
4807 5529 621
1792 2343 -85
7756 1509 -476
8506 4295 193
1250 8635 297
6637 976 -790
4389 8675 122
822 152 -250
796 4568 -995
7006 5461 524
8623 282 -257
5998 8293 254
1171 510 704
9018 3706 46
3228 6001 496
8785 8924 -295
8010 5736 -839
5384 1512 780
3901 7303 16
4300 5864 -963
7833 4916 -254
4775 8578 90
1021 7881 834
3814 5845 -677
4190 6453 -346
2625 7772 558
6420 5778 -525
7037 7253 978
319 2424 252
3285 3964 -426
3181 2082 -769
8715 2081 6
1024 8212 -10
3406 2544 -648
7469 7089 505
541 5647 -479
679 4064 831
3247 6597 366
8097 4287 -710
6955 8704 559
1531 6987 -209
1159 7682 507
6225 5282 -846
8528 4520 -705
8387 556 601
5147 3575 61
361 1496 825
423 8735 -196
3386 8978 -79
9031 8723 147
7278 4947 349
7059 3847 534
3910 8744 -130
4133 5521 437
681 2238 791
7001 2541 -171
3136 772 420
3556 3752 -250
3562 626 -649
1780 1859 120
2233 6615 -784
5719 2666 427
5285 768 547
8073 4319 2
5554 5517 970
2095 871 327
5591 3677 195
1559 39 594
3110 1156 -936
5452 4988 656
6080 2595 -468
7719 2695 328
5022 3240 -538
583 6368 152
8744 6528 666
4055 6105 705
7769 8405 553
3924 1973 849
5774 2450 740
351 1583 -706
8177 6276 826
8489 4980 70
4969 1475 69
5050 5488 792
4983 1358 501
3836 5936 771
6752 4085 621
5707 209 586
7283 8143 -353
4330 3348 -952
955 54 190
5574 1002 -383
4024 8967 135
3462 8545 -393
4759 7186 605
1717 6096 -500
1365 5317 -550
7319 4010 276
799 1402 729
4354 3579 295
6550 2247 -970
3128 5644 -610
5475 7262 -235
1169 797 517
3935 6901 -43
7794 5499 624
1101 4978 487
3940 914 -292
3699 6552 -218
1056 8466 949
3905 2565 -777
903 1534 582
7507 1396 -634
4483 3680 648
7614 3355 245
2423 9029 748
4361 4014 -737
5714 3648 -775
8110 8726 -362
1282 7431 -268
4319 1802 -467
4201 5091 -603
5449 3992 620
9054 5188 367
6463 7116 -249
280 5781 -314
4298 8584 -143
2048 5436 -464
1873 6115 -509
7297 5479 -171
6151 6969 -42
7602 2419 474
6538 6684 -52
3851 7045 67
9002 3792 -11
6270 6109 401
5296 8198 797
3136 8735 217
8872 7809 -955
8577 4365 481
1925 3093 587
1413 7939 564
6128 879 -88
7011 8772 444
7331 2043 -354
6740 1082 481
3973 7012 -205
6277 6230 587
6385 2345 -694
2807 4344 -632
6593 4685 -5
5821 4579 -391
4410 778 642
2569 160 193
4442 8229 397
2484 6673 342
2488 5924 -423
8125 3705 234
5126 5212 -909
122 34 -146
7134 9035 412
2380 6333 462
890 1266 619
194 3002 476
2819 3949 -784
6596 6307 -812
8004 5344 899
4100 4517 567
4186 5 -324
5101 956 -406
4296 2038 339
4968 7867 -264
6656 8648 -509
715 5402 -870
6783 105 -90
8718 4693 -675
6266 1991 172
3461 2613 204
7449 3840 688
958 1897 997
3489 919 -463
6892 928 -400
8106 8827 -817
6540 3526 -638
4427 7530 -580
554 2245 705
1999 5957 -830
2808 8192 363
5935 4349 711
7416 2505 445
4722 2121 442
502 2806 -801
4742 4292 -319
7013 4142 -333
1797 6514 454
2785 371 -952
8281 5095 -637
2418 2456 -789
7466 7677 26
1986 5218 -724
5664 3390 931
8843 740 -231
1723 8108 247
5466 605 3
6541 7034 -582
7539 8059 -239
1910 947 -742
6481 8103 -467
8563 4209 -798
3387 3990 922
5712 4433 -538
5440 2630 615
6064 7456 -761
5376 1489 -570
6581 9088 197
3792 3274 -39
6657 2198 650
8835 8913 301
997 95 52
4021 5906 -288
3757 1709 250
5086 4985 -506
354 7208 -826
2513 3967 381
7820 7432 -532
8234 4910 111
8979 2243 -486
2880 5901 24
4069 5902 -256
311 5454 415
1035 3332 -600
2689 5133 596
3951 8950 -6
3503 7084 -553
5108 5150 -510
1562 1909 823
3837 5746 859
116 2363 395
7985 3384 -482
3640 3801 505
6748 2598 -172
1504 3402 -171
2189 2285 -234
5811 5160 449
7967 1640 -113
4073 1698 680
6229 4720 -763
9007 2125 -511
4121 6375 759
8592 6613 -398
6387 800 525
2717 4070 -727
4684 6018 -347
53 2839 585
8317 2574 -66
485 6598 -822
7012 3880 708
2675 5084 -800
7867 8208 971
7862 4986 58
1856 407 -177
5007 5592 -492
7585 7583 271
6121 6894 -913
6720 8138 -872
3641 3831 964
7500 1113 679
7392 3319 -81
9044 174 -531
3934 3302 -70
5004 4398 -943
5625 6167 -483
892 4556 698
841 8383 883
5517 3350 -811
525 463 -453
6397 7715 -154
194 357 -838
3269 8889 -105
2108 7576 876
2718 678 -667
6898 574 -462
7316 5789 632
5311 6586 68
6740 1786 346
915 3674 687
7748 5199 -14
3913 3132 -580
4393 3493 652
5122 5052 -554
9094 3523 -837
7904 4245 -467
7533 3165 983
3517 8066 37
8088 885 443
825 6454 990
8849 6171 -930
3366 3956 -574
3447 2328 -832
6124 1115 33
4110 4328 330
3496 2932 -910
5001 398 945
1486 1030 -698
6458 3338 -85
3079 7043 -461
4073 8646 145
2479 3053 -869
3862 8091 579
8040 6761 -96
3080 1581 936
276 1379 760
260 8454 821
8934 8393 424
7889 118 -639
6521 404 922
1890 2011 181
6088 7531 -158
8823 1981 -471
546 1562 -943
347 7911 189
159 4057 -180
3864 3771 420
6873 2684 -31
5587 8800 -224
3284 4367 -297
6461 1702 -222
7038 8216 -39
2754 2243 -112
2443 7736 513
427 4751 -947
5753 3842 -49
4623 5873 -139
8318 4204 480
8945 7450 619
2292 2269 -620
6445 6221 -462
4887 4330 272
8208 6636 545
6576 8985 649
705 4585 -150
3695 3547 -636
1493 1150 159
8852 6578 960
4668 951 -131
1823 4081 653
